ID,1,2,3,4,5,Model,Polarization
2770774,21,3,10,62,4,comete α=2 β=1.2,0.2352816378099626
2782048,21,7,7,17,48,comete α=2 β=1.2,0.4702126004630223
2788064,21,9,19,16,35,comete α=2 β=1.2,0.6787613088295872
2788725,21,9,34,2,34,comete α=2 β=1.2,0.6291188535318427
2793751,21,11,35,20,13,comete α=2 β=1.2,0.4220487858256543
2841956,21,46,0,30,3,comete α=2 β=1.2,0.386160773897141
2853167,22,1,13,5,59,comete α=2 β=1.2,0.3777409404042203
2860910,22,3,50,25,0,comete α=2 β=1.2,0.2724398502422463
2888997,22,15,6,2,55,comete α=2 β=1.2,0.46749238588421493
2895884,22,18,24,21,15,comete α=2 β=1.2,0.5689493000427849
2898666,22,20,4,40,14,comete α=2 β=1.2,0.536056212806501
2921530,22,37,10,13,18,comete α=2 β=1.2,0.4547982007693682
2941567,23,2,16,1,58,comete α=2 β=1.2,0.4226906193503956
2944450,23,3,15,34,25,comete α=2 β=1.2,0.5492542563997441
2945172,23,3,29,7,38,comete α=2 β=1.2,0.6972684968031576
2959128,23,8,47,13,9,comete α=2 β=1.2,0.29713025156084266
2981223,23,19,12,25,21,comete α=2 β=1.2,0.7109390559334109
2984290,23,21,4,31,21,comete α=2 β=1.2,0.6733322982154951
3006393,23,39,16,3,19,comete α=2 β=1.2,0.41741790708114884
3029013,24,4,13,42,17,comete α=2 β=1.2,0.47510900726469085
3031519,24,5,10,43,18,comete α=2 β=1.2,0.4649358599047018
3035672,24,6,46,12,12,comete α=2 β=1.2,0.33034287045211413
3046668,24,11,20,29,16,comete α=2 β=1.2,0.6225041027078595
3053163,24,14,23,22,17,comete α=2 β=1.2,0.6166170940935183
3061416,24,19,0,11,46,comete α=2 β=1.2,0.6669118532416326
3062743,24,19,31,5,21,comete α=2 β=1.2,0.5618579061159134
3063284,24,20,3,0,53,comete α=2 β=1.2,0.5818446458781906
3085429,24,38,14,9,15,comete α=2 β=1.2,0.37731134071428185
3090435,24,46,10,1,19,comete α=2 β=1.2,0.3459705114868083
3100144,25,1,25,18,31,comete α=2 β=1.2,0.7086325713992774
3103099,25,2,28,4,41,comete α=2 β=1.2,0.717629663263278
3144746,25,22,16,21,16,comete α=2 β=1.2,0.6478855706977277
3147933,25,24,26,9,16,comete α=2 β=1.2,0.5390498795728599
3148016,25,24,29,17,5,comete α=2 β=1.2,0.46659479329427733
3160046,25,35,22,15,3,comete α=2 β=1.2,0.3475088068653248
3162399,25,38,20,8,9,comete α=2 β=1.2,0.31032234075885956
3164702,25,42,4,11,18,comete α=2 β=1.2,0.39224221668489384
3180967,26,3,14,23,34,comete α=2 β=1.2,0.7085734708027952
3198739,26,10,38,26,0,comete α=2 β=1.2,0.41698301785139147
3216295,26,20,14,25,15,comete α=2 β=1.2,0.6763826041638586
3219589,26,22,23,7,22,comete α=2 β=1.2,0.6544904381653622
3259668,27,5,30,37,1,comete α=2 β=1.2,0.5057659072982276
3319369,28,1,25,17,29,comete α=2 β=1.2,0.7329825171109109
3355333,28,19,7,20,26,comete α=2 β=1.2,0.819876228367431
3357246,28,20,18,4,30,comete α=2 β=1.2,0.8024840705129243
3358460,28,21,12,30,9,comete α=2 β=1.2,0.6526928873221325
3360135,28,22,21,24,5,comete α=2 β=1.2,0.5574496528621593
3366931,28,28,11,30,3,comete α=2 β=1.2,0.5643622389589421
3367738,28,29,5,32,6,comete α=2 β=1.2,0.5879741187760296
3380595,28,50,12,9,1,comete α=2 β=1.2,0.19268231215054185
3397463,29,6,1,13,51,comete α=2 β=1.2,0.6214512320948636
3402318,29,8,9,38,16,comete α=2 β=1.2,0.6390002573899205
3426762,29,23,1,38,9,comete α=2 β=1.2,0.6665490836200327
3445334,29,49,6,11,5,comete α=2 β=1.2,0.2156635649561721
3454451,30,2,37,23,8,comete α=2 β=1.2,0.48269846410442663
3463003,30,6,22,13,29,comete α=2 β=1.2,0.7896168309429998
3498698,30,31,14,13,12,comete α=2 β=1.2,0.43804171842201717
3527302,31,7,36,8,18,comete α=2 β=1.2,0.5556948425846996
3537604,31,13,15,27,14,comete α=2 β=1.2,0.7159224324599298
3542217,31,16,12,19,22,comete α=2 β=1.2,0.7757646473258328
3543280,31,17,3,23,26,comete α=2 β=1.2,0.8362332636948364
3565306,31,42,1,2,24,comete α=2 β=1.2,0.4769302478048413
3592825,32,11,10,19,28,comete α=2 β=1.2,0.8684226793669545
3686980,34,2,23,18,23,comete α=2 β=1.2,0.7575140162491144
3695393,34,6,32,23,5,comete α=2 β=1.2,0.5696105465092152
3702742,34,10,50,1,5,comete α=2 β=1.2,0.38910205883070426
3712059,34,17,12,0,37,comete α=2 β=1.2,0.9126695192161519
3716318,34,20,42,4,0,comete α=2 β=1.2,0.43811437233525746
3718211,34,22,23,19,2,comete α=2 β=1.2,0.49913704172573087
3755658,35,11,28,15,11,comete α=2 β=1.2,0.5831693852559501
3764359,35,18,4,32,11,comete α=2 β=1.2,0.6982012817691805
3786876,36,1,17,38,8,comete α=2 β=1.2,0.6919750546375054
3795911,36,6,4,25,29,comete α=2 β=1.2,0.8826312559659096
3819667,36,24,9,29,2,comete α=2 β=1.2,0.5771020118016255
3849955,37,10,5,9,39,comete α=2 β=1.2,0.961971660864627
3851435,37,11,5,9,38,comete α=2 β=1.2,0.9615080371220025
3862990,37,20,23,5,15,comete α=2 β=1.2,0.5272051102132898
3872572,37,34,4,12,13,comete α=2 β=1.2,0.4154948047706436
3879557,38,1,2,12,47,comete α=2 β=1.2,0.8830929232885629
3881280,38,1,48,10,3,comete α=2 β=1.2,0.4498552954863091
3888086,38,5,27,5,25,comete α=2 β=1.2,0.7399787928860337
3892392,38,8,11,16,27,comete α=2 β=1.2,0.8394320574799087
3898985,38,12,50,0,0,comete α=2 β=1.2,0.4283255005369196
3903835,38,17,0,45,0,comete α=2 β=1.2,0.699833225353908
3937250,39,9,16,7,29,comete α=2 β=1.2,0.8255925985243305
3938374,39,10,8,40,3,comete α=2 β=1.2,0.7280058465789359
3953565,39,24,28,9,0,comete α=2 β=1.2,0.4225237305610162
3955779,39,28,5,9,19,comete α=2 β=1.2,0.5204284494481141
3957511,39,31,7,21,2,comete α=2 β=1.2,0.43177542885873527
4016949,41,9,1,43,6,comete α=2 β=1.2,0.7420934806767613
4023872,41,14,26,16,3,comete α=2 β=1.2,0.4804298543724633
4024918,41,15,26,7,11,comete α=2 β=1.2,0.4697195764424581
4051940,42,7,9,41,1,comete α=2 β=1.2,0.7330274440076304
4097008,43,15,21,14,7,comete α=2 β=1.2,0.41668254291568724
4114478,44,2,15,18,21,comete α=2 β=1.2,0.6524264689903135
4125313,44,10,19,15,12,comete α=2 β=1.2,0.4632107598089496
4148430,45,3,18,8,26,comete α=2 β=1.2,0.6856703960253991
4163867,45,17,24,11,3,comete α=2 β=1.2,0.36953562269262324
4164578,45,18,21,14,2,comete α=2 β=1.2,0.3697468193077022
4183808,46,7,6,19,22,comete α=2 β=1.2,0.6304391443282573
4194905,46,19,6,24,5,comete α=2 β=1.2,0.4463373867220043
4200206,46,30,0,15,9,comete α=2 β=1.2,0.3476361869192699
4200406,46,30,10,10,4,comete α=2 β=1.2,0.2749133660290881
4201118,46,33,1,4,16,comete α=2 β=1.2,0.37488853873805217
4212949,47,7,13,4,29,comete α=2 β=1.2,0.699196520734742
4216689,47,11,1,0,41,comete α=2 β=1.2,0.9337522011010296
4261201,49,3,3,7,38,comete α=2 β=1.2,0.878085959081008
4274883,49,18,4,18,11,comete α=2 β=1.2,0.3684742748072405
4276091,49,20,6,23,2,comete α=2 β=1.2,0.3867587703611411
4277142,49,22,8,15,6,comete α=2 β=1.2,0.28870886464143825
4288781,50,5,21,20,4,comete α=2 β=1.2,0.4035034789288767
4322438,51,19,29,0,1,comete α=2 β=1.2,0.327480191291125
4329401,52,1,20,5,22,comete α=2 β=1.2,0.4943533948978748
4339849,52,13,1,23,11,comete α=2 β=1.2,0.4110317843346533
4343540,52,19,10,19,0,comete α=2 β=1.2,0.30377301418789615
4377027,54,9,25,7,5,comete α=2 β=1.2,0.27852168585548925
4389549,55,3,4,27,11,comete α=2 β=1.2,0.44679440561871914
4401461,55,23,12,5,5,comete α=2 β=1.2,0.17797005963905885
4411438,56,9,3,8,24,comete α=2 β=1.2,0.4471059671111288
4447604,58,23,0,13,6,comete α=2 β=1.2,0.19825981372520368
4470970,60,13,14,13,0,comete α=2 β=1.2,0.18464389777788917
4510494,64,6,2,14,14,comete α=2 β=1.2,0.23310249736122632
4522369,65,14,4,0,17,comete α=2 β=1.2,0.21932870385622283
4526066,66,2,25,5,2,comete α=2 β=1.2,0.188415461687958
4587437,79,15,3,3,0,comete α=2 β=1.2,0.03637820413346012
