ID,1,2,3,4,5,Model,Polarization
724804,4,11,9,52,24,comete α=2 β=3,0.41800694691024837
729362,4,12,21,32,31,comete α=2 β=3,0.523556543046993
732135,4,13,9,5,69,comete α=2 β=3,0.46950396984079223
754308,4,19,51,15,11,comete α=2 β=3,0.39351661791499704
774714,4,27,9,10,50,comete α=2 β=3,0.6839871070944709
785477,4,31,39,10,16,comete α=2 β=3,0.521191524445714
796057,4,37,2,8,49,comete α=2 β=3,0.7365294597042205
829127,4,67,14,8,7,comete α=2 β=3,0.3378271039245939
830165,4,70,2,16,8,comete α=2 β=3,0.3912409230514617
847359,5,2,82,6,5,comete α=2 β=3,0.2001509181219473
882479,5,11,40,8,36,comete α=2 β=3,0.5571720519563222
921966,5,24,14,27,30,comete α=2 β=3,0.6507921153220343
923062,5,24,38,7,26,comete α=2 β=3,0.5997540640197137
951536,5,37,46,1,11,comete α=2 β=3,0.4179152800170724
963326,5,45,22,15,13,comete α=2 β=3,0.5234795127370367
985675,5,86,7,0,2,comete α=2 β=3,0.14250168109839217
1004409,6,4,10,24,56,comete α=2 β=3,0.4375561733929534
1033382,6,11,36,42,5,comete α=2 β=3,0.37749176297540626
1044544,6,14,62,8,10,comete α=2 β=3,0.339753095448461
1061167,6,20,15,11,48,comete α=2 β=3,0.6472979337642886
1062136,6,20,34,11,29,comete α=2 β=3,0.6185831312392014
1117310,6,50,5,24,15,comete α=2 β=3,0.5658078382104937
1136024,7,0,35,43,15,comete α=2 β=3,0.41111417471124895
1149296,7,3,40,36,14,comete α=2 β=3,0.41636103751959835
1167188,7,8,9,20,56,comete α=2 β=3,0.5002509811953127
1198999,7,17,30,37,9,comete α=2 β=3,0.4620034238240746
1228173,7,28,53,3,9,comete α=2 β=3,0.37523768495536236
1236187,7,32,39,8,14,comete α=2 β=3,0.5074420510256467
1237455,7,33,19,12,29,comete α=2 β=3,0.7111676584312496
1289770,8,3,8,77,4,comete α=2 β=3,0.3149881383009727
1290595,8,3,19,55,15,comete α=2 β=3,0.4081332542609131
1291728,8,3,38,10,41,comete α=2 β=3,0.5702833285005349
1310049,8,8,19,19,46,comete α=2 β=3,0.5737913220216327
1325777,8,12,59,9,12,comete α=2 β=3,0.3879453362891236
1359346,8,24,38,1,29,comete α=2 β=3,0.633678518858364
1361556,8,25,32,35,0,comete α=2 β=3,0.46197942120655944
1382523,8,36,8,23,25,comete α=2 β=3,0.6918376171599152
1398850,8,48,12,10,22,comete α=2 β=3,0.6476516613572598
1481727,9,19,9,6,57,comete α=2 β=3,0.6463936317175304
1517683,9,35,44,5,7,comete α=2 β=3,0.38091919645389827
1522159,9,38,33,0,20,comete α=2 β=3,0.6028666848369931
1544723,9,64,6,5,16,comete α=2 β=3,0.511842245490999
1562695,10,3,23,13,51,comete α=2 β=3,0.5904652541192416
1567338,10,4,36,9,41,comete α=2 β=3,0.6087891811189756
1572592,10,6,2,27,55,comete α=2 β=3,0.5468043583076653
1578924,10,7,47,6,30,comete α=2 β=3,0.5707595518279406
1592365,10,11,42,35,2,comete α=2 β=3,0.42230528241131365
1610047,10,17,34,1,38,comete α=2 β=3,0.6618944556501289
1643220,10,32,15,39,4,comete α=2 β=3,0.531472172776225
1677276,10,73,1,7,9,comete α=2 β=3,0.36687434283104436
1688741,11,2,30,45,12,comete α=2 β=3,0.4754450646865261
1691603,11,3,14,69,3,comete α=2 β=3,0.3959055851805661
1710786,11,8,31,22,28,comete α=2 β=3,0.6266264291589656
1712674,11,9,7,38,35,comete α=2 β=3,0.6047376739150887
1716771,11,10,19,11,49,comete α=2 β=3,0.6480891242332777
1717573,11,10,34,3,42,comete α=2 β=3,0.6468575208816586
1719032,11,11,4,71,3,comete α=2 β=3,0.41089685601380943
1769856,11,32,1,47,9,comete α=2 β=3,0.5522245991162473
1773293,11,34,3,13,39,comete α=2 β=3,0.7718078016218615
1792981,11,50,14,21,4,comete α=2 β=3,0.45480657817319076
1805840,12,0,24,9,55,comete α=2 β=3,0.6182988407166055
1820915,12,4,19,10,55,comete α=2 β=3,0.6231497273360028
1837273,12,9,4,63,12,comete α=2 β=3,0.4645686630064016
1841099,12,10,13,14,51,comete α=2 β=3,0.6585974379935303
1868183,12,19,55,2,12,comete α=2 β=3,0.44430533202609607
1885188,12,27,29,4,28,comete α=2 β=3,0.710804995737052
1929169,13,0,68,7,12,comete α=2 β=3,0.39986883557466213
1955620,13,8,17,20,42,comete α=2 β=3,0.6914253050019114
1975852,13,15,6,18,48,comete α=2 β=3,0.7084225113064996
1997003,13,23,46,17,1,comete α=2 β=3,0.410218043410346
2008104,13,29,24,18,16,comete α=2 β=3,0.6405606820002551
2009235,13,30,9,33,15,comete α=2 β=3,0.6369920614455803
2013861,13,33,3,23,28,comete α=2 β=3,0.7431998962969116
2017345,13,35,13,33,6,comete α=2 β=3,0.5626815015239338
2018362,13,36,4,28,19,comete α=2 β=3,0.6695026642005214
2026183,13,42,13,23,9,comete α=2 β=3,0.5488757868653303
2056758,14,3,40,18,25,comete α=2 β=3,0.6271623115848468
2060747,14,4,52,27,3,comete α=2 β=3,0.43367293769009874
2069517,14,7,22,48,9,comete α=2 β=3,0.5286775416327301
2084540,14,12,17,51,6,comete α=2 β=3,0.5247962818009552
2089583,14,14,8,52,12,comete α=2 β=3,0.5507655440632809
2104599,14,20,7,45,14,comete α=2 β=3,0.5985051605599272
2107283,14,21,15,14,36,comete α=2 β=3,0.7780027793154118
2111360,14,23,10,25,28,comete α=2 β=3,0.749114854728266
2115545,14,25,12,31,18,comete α=2 β=3,0.675138525247706
2123073,14,29,15,28,14,comete α=2 β=3,0.6426286899879017
2124696,14,30,13,42,1,comete α=2 β=3,0.5591803977477325
2128885,14,33,1,51,1,comete α=2 β=3,0.5497059060611791
2136729,14,38,31,0,17,comete α=2 β=3,0.5987420118286283
2155121,14,67,10,6,3,comete α=2 β=3,0.2751231585327748
2155765,14,71,6,0,9,comete α=2 β=3,0.3695268190372604
2158844,15,0,33,34,18,comete α=2 β=3,0.5963148664942599
2162034,15,1,24,29,31,comete α=2 β=3,0.6868461005931749
2166085,15,2,31,50,2,comete α=2 β=3,0.49795316657909294
2177322,15,5,54,24,2,comete α=2 β=3,0.42887108629372034
2188735,15,9,24,6,46,comete α=2 β=3,0.7257369329332007
2194976,15,11,31,30,13,comete α=2 β=3,0.5970832228095633
2200106,15,13,22,20,30,comete α=2 β=3,0.7455391109085278
2227925,15,25,30,5,25,comete α=2 β=3,0.7191404205269513
2231557,15,27,29,6,23,comete α=2 β=3,0.7082859157104778
2235782,15,30,7,31,17,comete α=2 β=3,0.6743561820121927
2252293,15,43,6,4,32,comete α=2 β=3,0.7708241966003841
2266278,16,0,0,42,42,comete α=2 β=3,0.6572114745135164
2273114,16,1,58,4,21,comete α=2 β=3,0.5467832867506978
2309108,16,13,29,19,23,comete α=2 β=3,0.7122269410344121
2309162,16,13,30,30,11,comete α=2 β=3,0.6007955518433543
2317171,16,16,44,5,19,comete α=2 β=3,0.6121134428102586
2343577,16,30,12,12,30,comete α=2 β=3,0.7987689605254368
2396685,17,7,17,20,39,comete α=2 β=3,0.7717489968149581
2399674,17,8,17,23,35,comete α=2 β=3,0.7708979399070804
2406462,17,10,40,11,22,comete α=2 β=3,0.6666022880900453
2407591,17,11,7,55,10,comete α=2 β=3,0.5700777747944024
2414640,17,13,47,9,14,comete α=2 β=3,0.5542982044455448
2440947,17,26,11,13,33,comete α=2 β=3,0.8202686789445387
2459105,17,39,21,14,9,comete α=2 β=3,0.5378955082662713
2499288,18,7,34,0,41,comete α=2 β=3,0.7468481242246124
2512282,18,12,18,12,40,comete α=2 β=3,0.8080592143916664
2522362,18,16,25,40,1,comete α=2 β=3,0.5833056751938479
2524786,18,17,30,16,19,comete α=2 β=3,0.7069226457428983
2535811,18,23,5,0,54,comete α=2 β=3,0.7949627773887151
2536006,18,23,8,33,18,comete α=2 β=3,0.7117474133630958
2580118,19,2,0,53,26,comete α=2 β=3,0.6455614278401566
2588376,19,4,30,6,41,comete α=2 β=3,0.7755312404880057
2590822,19,5,18,43,15,comete α=2 β=3,0.6510079456203514
2593183,19,6,8,54,13,comete α=2 β=3,0.6056678943227676
2626109,19,19,22,9,31,comete α=2 β=3,0.8204536682517496
2647345,19,32,20,10,19,comete α=2 β=3,0.717882076896915
2675364,20,2,2,21,55,comete α=2 β=3,0.7636066698313868
2717451,20,18,10,40,12,comete α=2 β=3,0.6729237656631317
2724918,20,22,7,10,41,comete α=2 β=3,0.8549485830620659
2763864,21,1,1,39,38,comete α=2 β=3,0.7567084916734511
2766232,21,1,42,29,7,comete α=2 β=3,0.5688385667312416
2779762,21,6,14,51,8,comete α=2 β=3,0.6224734800248317
2787014,21,9,2,3,65,comete α=2 β=3,0.761015757611388
2793348,21,11,25,12,31,comete α=2 β=3,0.8278621633644225
2801953,21,15,13,25,26,comete α=2 β=3,0.8177498618840908
2815131,21,22,5,5,47,comete α=2 β=3,0.8528406563761467
2822409,21,26,25,13,15,comete α=2 β=3,0.6862424563345043
2824923,21,28,14,24,13,comete α=2 β=3,0.6922046987068416
2834149,21,36,6,14,23,comete α=2 β=3,0.7701429432862635
2858084,22,2,56,5,15,comete α=2 β=3,0.5533884205525306
2884508,22,13,3,43,19,comete α=2 β=3,0.717474712681995
2893474,22,17,13,24,24,comete α=2 β=3,0.8200121054462202
2906505,22,24,37,10,7,comete α=2 β=3,0.5218472293404943
2913481,22,29,37,11,1,comete α=2 β=3,0.4579206545150023
2917011,22,32,34,12,0,comete α=2 β=3,0.46045129448919553
2921089,22,36,33,2,7,comete α=2 β=3,0.47183986206174167
2958718,23,8,33,30,6,comete α=2 β=3,0.622287708713144
2969558,23,13,15,47,2,comete α=2 β=3,0.6420870049755799
2970306,23,13,34,16,14,comete α=2 β=3,0.6734573433963081
2976559,23,16,39,0,22,comete α=2 β=3,0.719066916392887
2976688,23,16,45,6,10,comete α=2 β=3,0.5420679224194361
2988118,23,23,17,33,4,comete α=2 β=3,0.6492462845031811
3024789,24,2,42,25,7,comete α=2 β=3,0.5851309589868531
3033895,24,6,6,55,9,comete α=2 β=3,0.6471229842298332
3046839,24,11,24,22,19,comete α=2 β=3,0.7795526850995591
3048862,24,12,20,32,12,comete α=2 β=3,0.7162134931740926
3112980,25,6,14,30,25,comete α=2 β=3,0.8268325441215041
3136213,25,17,9,7,42,comete α=2 β=3,0.9050677257331129
3142376,25,20,45,1,9,comete α=2 β=3,0.5240348591195272
3157984,25,33,12,23,7,comete α=2 β=3,0.6271899831135364
3167724,25,48,3,2,22,comete α=2 β=3,0.7081180221643872
3185907,26,5,10,41,18,comete α=2 β=3,0.7558479422877697
3213903,26,18,43,13,0,comete α=2 β=3,0.4958671683623402
3216165,26,20,11,24,19,comete α=2 β=3,0.8073184385750042
3218317,26,21,30,1,22,comete α=2 β=3,0.7753151732726348
3231456,26,32,26,2,14,comete α=2 β=3,0.6448155924229503
3243752,26,57,2,6,9,comete α=2 β=3,0.45888108406496175
3257844,27,4,53,1,15,comete α=2 β=3,0.5921336662662945
3277404,27,14,1,13,45,comete α=2 β=3,0.9112223360482204
3278156,27,14,15,30,14,comete α=2 β=3,0.7630340572204433
3296157,27,26,14,25,8,comete α=2 β=3,0.6767480836773455
3318479,28,1,9,15,47,comete α=2 β=3,0.9077259822024139
3323987,28,3,15,6,48,comete α=2 β=3,0.9075771917585117
3353895,28,18,9,20,25,comete α=2 β=3,0.8765688683297141
3409648,29,11,53,4,3,comete α=2 β=3,0.46581567124987927
3431798,29,27,13,6,25,comete α=2 β=3,0.854846915116364
3457210,30,3,54,13,0,comete α=2 β=3,0.49065121257026856
3467932,30,8,49,5,8,comete α=2 β=3,0.5326771129035062
3472248,30,11,6,27,26,comete α=2 β=3,0.8804412945256408
3473244,30,11,30,3,26,comete α=2 β=3,0.8434104800384693
3508984,30,55,8,4,3,comete α=2 β=3,0.31899433781137526
3533378,31,11,0,32,26,comete α=2 β=3,0.8615245131866405
3554190,31,26,0,34,9,comete α=2 β=3,0.7141409256050852
3571720,32,0,61,5,2,comete α=2 β=3,0.4601239398853157
3573490,32,1,33,23,11,comete α=2 β=3,0.690080255953387
3574352,32,2,3,57,6,comete α=2 β=3,0.6961281272723465
3617161,32,31,18,19,0,comete α=2 β=3,0.5741338689828906
3627308,33,0,13,11,43,comete α=2 β=3,0.9531529760037316
3644585,33,8,24,10,25,comete α=2 β=3,0.8757724283296485
3663781,33,21,29,17,0,comete α=2 β=3,0.5727285312802941
3680107,33,50,0,16,1,comete α=2 β=3,0.4684310747340553
3710220,34,16,0,21,29,comete α=2 β=3,0.9145915156281854
3724120,34,29,11,12,14,comete α=2 β=3,0.71423898754635
3737966,35,1,60,0,4,comete α=2 β=3,0.4781524140748411
3751187,35,8,49,0,8,comete α=2 β=3,0.5402685640762724
3755293,35,11,17,13,24,comete α=2 β=3,0.8902903148369785
3763895,35,17,27,7,14,comete α=2 β=3,0.7072082498246983
3787531,36,1,35,0,28,comete α=2 β=3,0.8438888674453046
3788539,36,2,9,42,11,comete α=2 β=3,0.7654114903331137
3804207,36,11,5,21,27,comete α=2 β=3,0.9175686716231723
3831750,37,0,1,40,22,comete α=2 β=3,0.8316897711097959
3860262,37,18,3,17,25,comete α=2 β=3,0.8960993086077345
3874426,37,38,16,0,9,comete α=2 β=3,0.5300723251349263
3879848,38,1,7,13,41,comete α=2 β=3,0.9779914171855134
3900239,38,13,43,6,0,comete α=2 β=3,0.5007457220725036
3911442,38,25,6,23,8,comete α=2 β=3,0.6871894826132445
3916032,38,32,17,11,2,comete α=2 β=3,0.486620467267223
3919650,38,43,5,14,0,comete α=2 β=3,0.4677783547954745
3957325,39,31,1,0,29,comete α=2 β=3,0.8781796297501933
3971220,40,4,29,21,6,comete α=2 β=3,0.6537113891017083
4014748,41,7,15,12,25,comete α=2 β=3,0.9006055787919289
4041461,42,0,25,5,28,comete α=2 β=3,0.892177350713609
4054192,42,9,0,21,28,comete α=2 β=3,0.921109067320413
4059248,42,13,6,12,27,comete α=2 β=3,0.9205453132203235
4067197,42,22,1,28,7,comete α=2 β=3,0.7059378835702922
4089255,43,8,21,24,4,comete α=2 β=3,0.670378306070328
4140949,44,34,16,1,5,comete α=2 β=3,0.4310541297965469
4150825,45,5,8,15,27,comete α=2 β=3,0.9175127704647461
4158375,45,11,20,24,0,comete α=2 β=3,0.6524632735980914
4180964,46,4,41,3,6,comete α=2 β=3,0.5392565792238814
4187705,46,10,24,0,20,comete α=2 β=3,0.7922034507007146
4191436,46,14,21,10,9,comete α=2 β=3,0.6153257006781859
4200238,46,30,1,22,1,comete α=2 β=3,0.5985923967892058
4208086,47,3,15,16,19,comete α=2 β=3,0.8156354397070182
4228482,47,30,14,1,8,comete α=2 β=3,0.5075221001354345
4239183,48,6,13,3,30,comete α=2 β=3,0.9281465046051682
4289336,50,6,5,35,4,comete α=2 β=3,0.7291661192504062
4294555,50,11,27,5,7,comete α=2 β=3,0.5440516601605232
4299968,50,20,4,5,21,comete α=2 β=3,0.805820648342589
4322496,51,20,1,25,3,comete α=2 β=3,0.6460880974876719
4323950,51,23,8,15,3,comete α=2 β=3,0.530736253289152
4357326,53,9,4,10,24,comete α=2 β=3,0.8563932592641226
4375218,54,7,13,6,20,comete α=2 β=3,0.7885776649294898
4377026,54,9,25,6,6,comete α=2 β=3,0.5175103281963044
4392266,55,6,5,10,24,comete α=2 β=3,0.8492508314736433
4395371,55,10,8,1,26,comete α=2 β=3,0.8644362733256461
4397786,55,14,7,21,3,comete α=2 β=3,0.6052081574995226
4404114,56,0,14,29,1,comete α=2 β=3,0.6703569491929159
4443882,58,12,7,11,12,comete α=2 β=3,0.6346270642530107
4453972,59,6,0,33,2,comete α=2 β=3,0.6914597157675051
4456435,59,10,1,12,18,comete α=2 β=3,0.7447178419598144
4486796,62,0,20,10,8,comete α=2 β=3,0.5451718807989355
4497421,63,0,19,14,4,comete α=2 β=3,0.5200679773916613
4505167,63,17,13,7,0,comete α=2 β=3,0.3725509737861744
4518743,65,4,17,8,6,comete α=2 β=3,0.47619746854886286
4519140,65,5,10,20,0,comete α=2 β=3,0.5558921538939511
4552384,70,1,4,24,1,comete α=2 β=3,0.5825256779268096
4560758,71,10,8,0,11,comete α=2 β=3,0.520563321564598
4567237,73,1,7,2,17,comete α=2 β=3,0.647301804269421
4586621,79,5,6,3,7,comete α=2 β=3,0.38857957117319397
